video;frame;timestamp;lol_x;lol_y;confidence;class
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;12359,90349;2386,576;0,606087446;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;12048,41293;1946,413287;0,460128993;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;12093,98417;1991,395407;0,453718632;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;12135,45301;1726,39354;0,351881802;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;13359,54051;7645,607408;0,298904747;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;6628,313142;871,8718764;0,289569795;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0107.png;124;10209,15603;13081,45423;0,284420252;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;998,0565489;2058,974035;0,777318358;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;2052,626132;994,4145651;0,69884181;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;13596,60653;12543,8586;0,691845;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;12098,42314;1676,239768;0,672327518;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;12045,43086;1893,947969;0,657064438;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;12559,97141;13572,95819;0,63610059;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;12118,26671;2030,903751;0,46468839;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;13359,62289;7645,587266;0,298824549;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;12322,99131;2377,168687;0,29776895;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;6628,3102;871,8706916;0,289545268;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0108.png;125;10208,99834;13081,48859;0,273525327;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;1037,604228;2239,012702;0,796252072;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;1186,335802;2719,946756;0,752909422;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;2251,93088;1061,092745;0,747091711;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;2243,642231;2448,500761;0,74682349;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;2489,386126;2831,475543;0,73937887;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;11828,98512;13363,04078;0,733810127;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12075,22328;1883,713666;0,73234731;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;13357,59523;11822,85324;0,722108305;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12443,25306;12319,60349;0,71958518;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12278,75693;13500,41465;0,716080248;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;2719,39974;1206,493782;0,715285361;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;13506,03009;12280,71124;0,71438539;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12304,01388;1750,115608;0,710244238;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12013,92499;11718,305;0,702821553;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12465,3573;2267,081801;0,693477213;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12244,43375;12044,44018;0,670987785;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;2157,306477;12015,21768;0,559907556;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;6944,007315;6842,584857;0,465737164;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12216,16532;2092,782306;0,459756374;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;13152,37401;11371,9358;0,451681167;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;3221,306226;1455,536391;0,421993345;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;12225,21508;2093,212388;0,401256442;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;13359,36987;7645,645914;0,299330294;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;6628,358449;871,9109748;0,289753556;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0109.png;126;10208,69942;13081,58456;0,255949855;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;1002,22897;2031,417954;0,787992001;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2131,054822;2257,243222;0,752623022;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2347,06926;2596,392248;0,743010521;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12317,71091;1746,96404;0,728595853;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;13595,12844;12546,63281;0,71879673;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12069,06144;1868,429745;0,716228962;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2012,119637;985,5001293;0,71060437;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;1128,571953;2528,952242;0,709677339;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12339,53506;12161,35862;0,706823945;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;11986,72629;13387,33348;0,698268354;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;13243,79304;11564,15777;0,696933985;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12103,84946;11891,10335;0,671347201;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12422,37625;2234,318525;0,666764617;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2571,114918;3026,665434;0,662728727;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;13416,57988;11978,39706;0,657951593;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2885,178016;1278,238166;0,627602816;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12197,8528;2082,450849;0,62671411;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;6933,748372;6857,819609;0,561291516;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;11941,00912;11539,75148;0,503301859;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;3323,451402;1468,358298;0,502182305;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12590,61702;13573,5414;0,46116814;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;1309,333816;3011,30924;0,452507049;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2583,700143;1164,357551;0,417614907;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2025,410661;1922,233887;0,352549791;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;6983,579708;5119,947725;0,333832413;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;7284,084644;11577,04751;0,313582331;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;13359,42283;7645,659539;0,298977703;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12295,28186;12129,19604;0,289063305;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;1124,115771;1817,735703;0,285659999;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;1277,363103;2949,462675;0,279249787;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;12578,39926;2207,100112;0,265905082;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;2568,54268;2980,135965;0,265254796;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;10208,8783;13081,53065;0,265210241;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;11715,80783;11763,20033;0,260663062;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0110.png;127;6629,151039;869,6408979;0,2537992;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;1000,915637;2110,0638;0,760568202;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;12305,4143;1744,932107;0,752090454;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;13448,7483;12085,86553;0,751907349;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;2097,830499;2220,990708;0,740925968;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;2328,429288;2561,018856;0,739241004;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;13544,46509;12407,7923;0,729281962;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;2111,308932;1018,563161;0,728248835;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;12072,93789;1871,061186;0,727826774;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;1084,526461;2431,596033;0,719231248;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;12187,76508;11994,37142;0,717119455;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0111.png;128;2557,355813;2944,54694;0,710269868;Blue Side
